A,B,C,D,E
"(20.813, 21.204]","(18.846, 19.229]","(14.245, 14.657]","(98.029, 99.473]","(337.326, 341.812]"
"(20.422, 20.813]","(20.378, 20.761]","(15.068, 15.48]","(102.36, 103.804]","(355.268, 359.753]"
"(18.858, 19.249]","(19.612, 19.995]","(14.657, 15.068]","(96.586, 98.029]","(332.841, 337.326]"
"(18.858, 19.249]","(18.846, 19.229]","(13.834, 14.245]","(95.142, 96.586]","(323.87, 328.355]"
"(19.249, 19.64]","(19.995, 20.378]","(15.48, 15.891]","(99.473, 100.917]","(341.812, 346.297]"
"(20.813, 21.204]","(18.846, 19.229]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(20.031, 20.422]","(19.612, 19.995]","(13.834, 14.245]","(98.029, 99.473]","(332.841, 337.326]"
"(19.64, 20.031]","(21.911, 22.294]","(15.891, 16.303]","(105.247, 106.691]","(364.238, 368.724]"
"(20.422, 20.813]","(19.995, 20.378]","(13.422, 13.834]","(100.917, 102.36]","(346.297, 350.782]"
"(18.858, 19.249]","(19.229, 19.612]","(13.422, 13.834]","(96.586, 98.029]","(328.355, 332.841]"
"(20.031, 20.422]","(19.612, 19.995]","(13.834, 14.245]","(100.917, 102.36]","(346.297, 350.782]"
"(19.249, 19.64]","(20.761, 21.144]","(15.068, 15.48]","(102.36, 103.804]","(355.268, 359.753]"
"(20.031, 20.422]","(19.995, 20.378]","(15.48, 15.891]","(100.917, 102.36]","(346.297, 350.782]"
"(19.249, 19.64]","(19.612, 19.995]","(14.245, 14.657]","(96.586, 98.029]","(332.841, 337.326]"
"(20.031, 20.422]","(19.612, 19.995]","(15.068, 15.48]","(100.917, 102.36]","(350.782, 355.268]"
"(18.858, 19.249]","(20.378, 20.761]","(13.01, 13.422]","(98.029, 99.473]","(332.841, 337.326]"
"(20.813, 21.204]","(21.144, 21.527]","(15.48, 15.891]","(105.247, 106.691]","(359.753, 364.238]"
"(20.031, 20.422]","(21.144, 21.527]","(14.245, 14.657]","(103.804, 105.247]","(355.268, 359.753]"
"(19.249, 19.64]","(20.378, 20.761]","(15.068, 15.48]","(99.473, 100.917]","(341.812, 346.297]"
"(20.031, 20.422]","(20.378, 20.761]","(14.657, 15.068]","(99.473, 100.917]","(341.812, 346.297]"
"(21.204, 21.595]","(20.378, 20.761]","(13.422, 13.834]","(100.917, 102.36]","(346.297, 350.782]"
"(18.468, 18.858]","(19.229, 19.612]","(15.068, 15.48]","(93.699, 95.142]","(328.355, 332.841]"
"(18.858, 19.249]","(18.463, 18.846]","(13.834, 14.245]","(93.699, 95.142]","(323.87, 328.355]"
"(20.031, 20.422]","(18.463, 18.846]","(14.657, 15.068]","(95.142, 96.586]","(332.841, 337.326]"
"(18.077, 18.468]","(18.846, 19.229]","(14.657, 15.068]","(93.699, 95.142]","(323.87, 328.355]"
"(19.64, 20.031]","(19.995, 20.378]","(14.657, 15.068]","(100.917, 102.36]","(346.297, 350.782]"
"(20.813, 21.204]","(19.612, 19.995]","(13.834, 14.245]","(100.917, 102.36]","(341.812, 346.297]"
"(20.031, 20.422]","(18.463, 18.846]","(15.068, 15.48]","(93.699, 95.142]","(328.355, 332.841]"
"(20.422, 20.813]","(20.378, 20.761]","(13.834, 14.245]","(100.917, 102.36]","(341.812, 346.297]"
"(19.64, 20.031]","(17.697, 18.08]","(15.068, 15.48]","(92.255, 93.699]","(323.87, 328.355]"
"(18.077, 18.468]","(20.761, 21.144]","(14.245, 14.657]","(98.029, 99.473]","(337.326, 341.812]"
"(19.249, 19.64]","(18.846, 19.229]","(15.068, 15.48]","(96.586, 98.029]","(337.326, 341.812]"
"(20.422, 20.813]","(20.761, 21.144]","(14.657, 15.068]","(103.804, 105.247]","(355.268, 359.753]"
"(18.858, 19.249]","(19.612, 19.995]","(15.891, 16.303]","(96.586, 98.029]","(337.326, 341.812]"
"(18.468, 18.858]","(20.761, 21.144]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(20.031, 20.422]","(20.378, 20.761]","(13.834, 14.245]","(103.804, 105.247]","(350.782, 355.268]"
"(18.468, 18.858]","(21.527, 21.911]","(14.657, 15.068]","(100.917, 102.36]","(346.297, 350.782]"
"(20.031, 20.422]","(19.229, 19.612]","(14.657, 15.068]","(98.029, 99.473]","(337.326, 341.812]"
"(21.204, 21.595]","(21.911, 22.294]","(15.068, 15.48]","(109.578, 111.021]","(377.695, 382.18]"
"(20.031, 20.422]","(19.612, 19.995]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(20.031, 20.422]","(19.612, 19.995]","(15.068, 15.48]","(99.473, 100.917]","(346.297, 350.782]"
"(20.813, 21.204]","(20.378, 20.761]","(14.657, 15.068]","(103.804, 105.247]","(355.268, 359.753]"
"(19.64, 20.031]","(19.229, 19.612]","(13.834, 14.245]","(98.029, 99.473]","(337.326, 341.812]"
"(20.031, 20.422]","(19.612, 19.995]","(16.303, 16.715]","(98.029, 99.473]","(346.297, 350.782]"
"(19.64, 20.031]","(19.612, 19.995]","(15.891, 16.303]","(98.029, 99.473]","(341.812, 346.297]"
"(19.64, 20.031]","(20.378, 20.761]","(16.303, 16.715]","(100.917, 102.36]","(355.268, 359.753]"
"(19.249, 19.64]","(18.463, 18.846]","(13.01, 13.422]","(93.699, 95.142]","(323.87, 328.355]"
"(21.595, 21.986]","(18.846, 19.229]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(18.858, 19.249]","(21.144, 21.527]","(16.303, 16.715]","(100.917, 102.36]","(350.782, 355.268]"
"(19.249, 19.64]","(20.378, 20.761]","(14.245, 14.657]","(100.917, 102.36]","(346.297, 350.782]"
"(19.64, 20.031]","(18.463, 18.846]","(15.891, 16.303]","(95.142, 96.586]","(337.326, 341.812]"
"(20.422, 20.813]","(19.995, 20.378]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(20.031, 20.422]","(19.995, 20.378]","(14.245, 14.657]","(99.473, 100.917]","(341.812, 346.297]"
"(18.858, 19.249]","(20.378, 20.761]","(15.48, 15.891]","(98.029, 99.473]","(341.812, 346.297]"
"(20.031, 20.422]","(18.846, 19.229]","(15.48, 15.891]","(96.586, 98.029]","(332.841, 337.326]"
"(21.204, 21.595]","(19.612, 19.995]","(14.657, 15.068]","(102.36, 103.804]","(350.782, 355.268]"
"(19.64, 20.031]","(21.144, 21.527]","(16.303, 16.715]","(102.36, 103.804]","(355.268, 359.753]"
"(20.422, 20.813]","(19.995, 20.378]","(13.834, 14.245]","(100.917, 102.36]","(346.297, 350.782]"
"(19.64, 20.031]","(20.378, 20.761]","(14.245, 14.657]","(99.473, 100.917]","(341.812, 346.297]"
"(20.813, 21.204]","(20.761, 21.144]","(14.657, 15.068]","(103.804, 105.247]","(359.753, 364.238]"
"(20.813, 21.204]","(18.463, 18.846]","(15.068, 15.48]","(99.473, 100.917]","(341.812, 346.297]"
"(20.031, 20.422]","(21.144, 21.527]","(16.303, 16.715]","(103.804, 105.247]","(359.753, 364.238]"
"(19.249, 19.64]","(19.612, 19.995]","(15.48, 15.891]","(99.473, 100.917]","(341.812, 346.297]"
"(19.249, 19.64]","(19.612, 19.995]","(15.48, 15.891]","(96.586, 98.029]","(337.326, 341.812]"
"(19.64, 20.031]","(20.378, 20.761]","(15.48, 15.891]","(100.917, 102.36]","(346.297, 350.782]"
"(20.813, 21.204]","(19.995, 20.378]","(14.657, 15.068]","(102.36, 103.804]","(350.782, 355.268]"
"(20.422, 20.813]","(18.08, 18.463]","(15.068, 15.48]","(96.586, 98.029]","(332.841, 337.326]"
"(21.595, 21.986]","(16.925, 17.314]","(14.245, 14.657]","(92.255, 93.699]","(319.385, 323.87]"
"(20.422, 20.813]","(18.08, 18.463]","(13.422, 13.834]","(95.142, 96.586]","(323.87, 328.355]"
"(19.249, 19.64]","(20.378, 20.761]","(15.068, 15.48]","(99.473, 100.917]","(341.812, 346.297]"
"(20.031, 20.422]","(19.612, 19.995]","(14.657, 15.068]","(98.029, 99.473]","(337.326, 341.812]"
"(18.858, 19.249]","(18.846, 19.229]","(15.068, 15.48]","(95.142, 96.586]","(332.841, 337.326]"
"(20.422, 20.813]","(19.995, 20.378]","(13.01, 13.422]","(102.36, 103.804]","(346.297, 350.782]"
"(21.595, 21.986]","(19.995, 20.378]","(14.657, 15.068]","(102.36, 103.804]","(350.782, 355.268]"
"(20.031, 20.422]","(19.229, 19.612]","(13.01, 13.422]","(98.029, 99.473]","(332.841, 337.326]"
"(19.249, 19.64]","(19.612, 19.995]","(15.068, 15.48]","(95.142, 96.586]","(332.841, 337.326]"
"(21.204, 21.595]","(18.463, 18.846]","(14.245, 14.657]","(99.473, 100.917]","(341.812, 346.297]"
"(20.031, 20.422]","(20.378, 20.761]","(15.068, 15.48]","(102.36, 103.804]","(346.297, 350.782]"
"(20.031, 20.422]","(20.378, 20.761]","(14.657, 15.068]","(103.804, 105.247]","(355.268, 359.753]"
"(19.64, 20.031]","(18.08, 18.463]","(15.48, 15.891]","(93.699, 95.142]","(328.355, 332.841]"
"(20.422, 20.813]","(19.612, 19.995]","(15.891, 16.303]","(99.473, 100.917]","(346.297, 350.782]"
"(21.204, 21.595]","(17.697, 18.08]","(15.068, 15.48]","(96.586, 98.029]","(337.326, 341.812]"
"(21.595, 21.986]","(20.761, 21.144]","(15.068, 15.48]","(105.247, 106.691]","(359.753, 364.238]"
"(20.422, 20.813]","(19.229, 19.612]","(13.834, 14.245]","(99.473, 100.917]","(341.812, 346.297]"
"(18.858, 19.249]","(20.761, 21.144]","(15.068, 15.48]","(99.473, 100.917]","(341.812, 346.297]"
"(18.077, 18.468]","(21.527, 21.911]","(13.834, 14.245]","(100.917, 102.36]","(341.812, 346.297]"
"(19.64, 20.031]","(20.378, 20.761]","(15.068, 15.48]","(102.36, 103.804]","(350.782, 355.268]"
"(20.031, 20.422]","(20.378, 20.761]","(14.657, 15.068]","(102.36, 103.804]","(350.782, 355.268]"
"(20.813, 21.204]","(19.229, 19.612]","(15.48, 15.891]","(99.473, 100.917]","(346.297, 350.782]"
"(20.031, 20.422]","(20.378, 20.761]","(15.891, 16.303]","(103.804, 105.247]","(355.268, 359.753]"
"(20.031, 20.422]","(20.378, 20.761]","(14.657, 15.068]","(100.917, 102.36]","(346.297, 350.782]"
"(19.64, 20.031]","(21.144, 21.527]","(14.245, 14.657]","(103.804, 105.247]","(355.268, 359.753]"
"(18.858, 19.249]","(19.229, 19.612]","(16.303, 16.715]","(96.586, 98.029]","(337.326, 341.812]"
"(19.64, 20.031]","(19.229, 19.612]","(15.891, 16.303]","(96.586, 98.029]","(337.326, 341.812]"
"(20.031, 20.422]","(19.995, 20.378]","(14.245, 14.657]","(100.917, 102.36]","(346.297, 350.782]"
"(20.422, 20.813]","(21.144, 21.527]","(14.245, 14.657]","(105.247, 106.691]","(355.268, 359.753]"
"(21.595, 21.986]","(19.995, 20.378]","(15.48, 15.891]","(103.804, 105.247]","(355.268, 359.753]"
"(20.422, 20.813]","(20.378, 20.761]","(14.245, 14.657]","(100.917, 102.36]","(346.297, 350.782]"
"(20.031, 20.422]","(21.144, 21.527]","(13.422, 13.834]","(102.36, 103.804]","(350.782, 355.268]"
"(19.64, 20.031]","(19.229, 19.612]","(15.48, 15.891]","(96.586, 98.029]","(337.326, 341.812]"
"(18.858, 19.249]","(19.995, 20.378]","(15.48, 15.891]","(99.473, 100.917]","(346.297, 350.782]"
"(18.077, 18.468]","(21.911, 22.294]","(15.891, 16.303]","(102.36, 103.804]","(355.268, 359.753]"
"(21.204, 21.595]","(21.527, 21.911]","(15.068, 15.48]","(105.247, 106.691]","(364.238, 368.724]"
"(20.422, 20.813]","(19.612, 19.995]","(16.715, 17.126]","(102.36, 103.804]","(355.268, 359.753]"
"(20.031, 20.422]","(19.995, 20.378]","(15.068, 15.48]","(99.473, 100.917]","(346.297, 350.782]"
"(18.858, 19.249]","(19.612, 19.995]","(14.657, 15.068]","(96.586, 98.029]","(337.326, 341.812]"
"(20.813, 21.204]","(19.612, 19.995]","(14.245, 14.657]","(100.917, 102.36]","(346.297, 350.782]"
"(19.249, 19.64]","(19.612, 19.995]","(15.068, 15.48]","(98.029, 99.473]","(337.326, 341.812]"
"(20.031, 20.422]","(19.612, 19.995]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(18.077, 18.468]","(19.229, 19.612]","(14.245, 14.657]","(95.142, 96.586]","(332.841, 337.326]"
"(21.986, 22.377]","(20.761, 21.144]","(13.01, 13.422]","(105.247, 106.691]","(355.268, 359.753]"
"(18.858, 19.249]","(19.995, 20.378]","(15.891, 16.303]","(95.142, 96.586]","(337.326, 341.812]"
"(19.249, 19.64]","(21.144, 21.527]","(15.068, 15.48]","(102.36, 103.804]","(355.268, 359.753]"
"(20.813, 21.204]","(21.144, 21.527]","(14.657, 15.068]","(105.247, 106.691]","(359.753, 364.238]"
"(20.031, 20.422]","(21.527, 21.911]","(15.48, 15.891]","(106.691, 108.134]","(368.724, 373.209]"
"(18.858, 19.249]","(20.761, 21.144]","(14.245, 14.657]","(98.029, 99.473]","(337.326, 341.812]"
"(19.64, 20.031]","(17.314, 17.697]","(14.657, 15.068]","(90.812, 92.255]","(319.385, 323.87]"
"(20.422, 20.813]","(20.761, 21.144]","(14.657, 15.068]","(103.804, 105.247]","(355.268, 359.753]"
"(21.204, 21.595]","(20.761, 21.144]","(15.068, 15.48]","(103.804, 105.247]","(359.753, 364.238]"
"(19.64, 20.031]","(19.229, 19.612]","(15.48, 15.891]","(98.029, 99.473]","(346.297, 350.782]"
"(17.686, 18.077]","(20.378, 20.761]","(14.657, 15.068]","(99.473, 100.917]","(341.812, 346.297]"
"(19.249, 19.64]","(21.144, 21.527]","(15.068, 15.48]","(105.247, 106.691]","(359.753, 364.238]"
"(20.422, 20.813]","(18.846, 19.229]","(15.48, 15.891]","(98.029, 99.473]","(337.326, 341.812]"
"(19.64, 20.031]","(19.612, 19.995]","(13.834, 14.245]","(99.473, 100.917]","(337.326, 341.812]"
"(21.204, 21.595]","(21.144, 21.527]","(14.245, 14.657]","(105.247, 106.691]","(359.753, 364.238]"
"(19.249, 19.64]","(21.527, 21.911]","(15.068, 15.48]","(103.804, 105.247]","(355.268, 359.753]"
"(19.64, 20.031]","(19.229, 19.612]","(15.068, 15.48]","(95.142, 96.586]","(332.841, 337.326]"
"(18.077, 18.468]","(19.229, 19.612]","(14.657, 15.068]","(93.699, 95.142]","(328.355, 332.841]"
"(21.595, 21.986]","(18.08, 18.463]","(15.891, 16.303]","(96.586, 98.029]","(337.326, 341.812]"
"(20.031, 20.422]","(20.761, 21.144]","(14.657, 15.068]","(103.804, 105.247]","(355.268, 359.753]"
"(20.422, 20.813]","(20.378, 20.761]","(16.715, 17.126]","(102.36, 103.804]","(359.753, 364.238]"
"(21.204, 21.595]","(18.846, 19.229]","(13.834, 14.245]","(99.473, 100.917]","(341.812, 346.297]"
"(23.159, 23.55]","(19.229, 19.612]","(13.01, 13.422]","(103.804, 105.247]","(350.782, 355.268]"
"(18.858, 19.249]","(20.378, 20.761]","(13.834, 14.245]","(98.029, 99.473]","(337.326, 341.812]"
"(20.813, 21.204]","(20.761, 21.144]","(15.068, 15.48]","(103.804, 105.247]","(355.268, 359.753]"
"(20.031, 20.422]","(18.846, 19.229]","(13.834, 14.245]","(98.029, 99.473]","(332.841, 337.326]"
"(20.813, 21.204]","(19.995, 20.378]","(13.834, 14.245]","(102.36, 103.804]","(350.782, 355.268]"
"(19.64, 20.031]","(20.761, 21.144]","(14.245, 14.657]","(103.804, 105.247]","(350.782, 355.268]"
"(20.422, 20.813]","(19.612, 19.995]","(14.245, 14.657]","(99.473, 100.917]","(341.812, 346.297]"
"(21.204, 21.595]","(19.995, 20.378]","(15.891, 16.303]","(103.804, 105.247]","(355.268, 359.753]"
"(20.031, 20.422]","(22.677, 23.06]","(14.657, 15.068]","(108.134, 109.578]","(368.724, 373.209]"
"(19.64, 20.031]","(19.612, 19.995]","(15.068, 15.48]","(99.473, 100.917]","(341.812, 346.297]"
"(20.422, 20.813]","(18.846, 19.229]","(14.245, 14.657]","(99.473, 100.917]","(337.326, 341.812]"
"(19.249, 19.64]","(18.463, 18.846]","(16.303, 16.715]","(93.699, 95.142]","(332.841, 337.326]"
"(20.422, 20.813]","(19.229, 19.612]","(15.48, 15.891]","(98.029, 99.473]","(341.812, 346.297]"
"(20.813, 21.204]","(19.229, 19.612]","(14.657, 15.068]","(100.917, 102.36]","(346.297, 350.782]"
"(18.858, 19.249]","(21.527, 21.911]","(14.245, 14.657]","(100.917, 102.36]","(346.297, 350.782]"
"(20.031, 20.422]","(19.229, 19.612]","(15.891, 16.303]","(99.473, 100.917]","(346.297, 350.782]"
"(19.64, 20.031]","(18.846, 19.229]","(15.891, 16.303]","(96.586, 98.029]","(337.326, 341.812]"
"(20.422, 20.813]","(19.612, 19.995]","(13.422, 13.834]","(98.029, 99.473]","(337.326, 341.812]"
"(19.64, 20.031]","(21.144, 21.527]","(15.48, 15.891]","(102.36, 103.804]","(355.268, 359.753]"
"(18.468, 18.858]","(19.995, 20.378]","(15.891, 16.303]","(98.029, 99.473]","(341.812, 346.297]"
"(21.595, 21.986]","(20.378, 20.761]","(14.245, 14.657]","(102.36, 103.804]","(350.782, 355.268]"
"(20.031, 20.422]","(20.761, 21.144]","(14.245, 14.657]","(103.804, 105.247]","(355.268, 359.753]"
"(21.595, 21.986]","(19.612, 19.995]","(15.068, 15.48]","(100.917, 102.36]","(350.782, 355.268]"
"(20.422, 20.813]","(17.697, 18.08]","(13.01, 13.422]","(95.142, 96.586]","(323.87, 328.355]"
"(20.422, 20.813]","(18.846, 19.229]","(14.657, 15.068]","(96.586, 98.029]","(337.326, 341.812]"
"(18.077, 18.468]","(19.995, 20.378]","(13.834, 14.245]","(95.142, 96.586]","(328.355, 332.841]"
"(21.595, 21.986]","(20.378, 20.761]","(14.245, 14.657]","(103.804, 105.247]","(355.268, 359.753]"
"(21.595, 21.986]","(19.995, 20.378]","(12.599, 13.01]","(103.804, 105.247]","(346.297, 350.782]"
"(19.64, 20.031]","(18.463, 18.846]","(15.068, 15.48]","(93.699, 95.142]","(328.355, 332.841]"
"(18.858, 19.249]","(17.697, 18.08]","(14.245, 14.657]","(93.699, 95.142]","(323.87, 328.355]"
"(20.422, 20.813]","(21.144, 21.527]","(14.657, 15.068]","(103.804, 105.247]","(355.268, 359.753]"
"(18.077, 18.468]","(18.846, 19.229]","(14.657, 15.068]","(93.699, 95.142]","(323.87, 328.355]"
"(18.858, 19.249]","(18.846, 19.229]","(13.422, 13.834]","(95.142, 96.586]","(323.87, 328.355]"
"(19.64, 20.031]","(19.995, 20.378]","(17.126, 17.538]","(100.917, 102.36]","(355.268, 359.753]"
"(19.64, 20.031]","(19.612, 19.995]","(13.834, 14.245]","(98.029, 99.473]","(337.326, 341.812]"
"(20.031, 20.422]","(19.229, 19.612]","(13.422, 13.834]","(96.586, 98.029]","(328.355, 332.841]"
"(19.249, 19.64]","(19.995, 20.378]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(20.422, 20.813]","(19.229, 19.612]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(19.64, 20.031]","(18.846, 19.229]","(15.48, 15.891]","(93.699, 95.142]","(328.355, 332.841]"
"(18.858, 19.249]","(18.846, 19.229]","(14.657, 15.068]","(95.142, 96.586]","(328.355, 332.841]"
"(20.422, 20.813]","(18.463, 18.846]","(13.834, 14.245]","(96.586, 98.029]","(332.841, 337.326]"
"(18.858, 19.249]","(18.08, 18.463]","(15.48, 15.891]","(92.255, 93.699]","(319.385, 323.87]"
"(19.249, 19.64]","(20.761, 21.144]","(12.187, 12.599]","(100.917, 102.36]","(341.812, 346.297]"
"(17.686, 18.077]","(19.229, 19.612]","(15.48, 15.891]","(92.255, 93.699]","(323.87, 328.355]"
"(20.031, 20.422]","(19.612, 19.995]","(13.422, 13.834]","(99.473, 100.917]","(337.326, 341.812]"
"(20.031, 20.422]","(18.08, 18.463]","(14.657, 15.068]","(93.699, 95.142]","(328.355, 332.841]"
"(16.897, 17.295]","(18.463, 18.846]","(14.245, 14.657]","(87.9, 89.368]","(310.338, 314.899]"
"(19.64, 20.031]","(19.229, 19.612]","(14.657, 15.068]","(96.586, 98.029]","(332.841, 337.326]"
"(20.422, 20.813]","(19.612, 19.995]","(14.657, 15.068]","(100.917, 102.36]","(346.297, 350.782]"
"(20.031, 20.422]","(19.612, 19.995]","(13.01, 13.422]","(99.473, 100.917]","(337.326, 341.812]"
"(19.64, 20.031]","(19.612, 19.995]","(14.657, 15.068]","(98.029, 99.473]","(337.326, 341.812]"
"(20.031, 20.422]","(20.761, 21.144]","(16.303, 16.715]","(103.804, 105.247]","(359.753, 364.238]"
"(18.858, 19.249]","(20.761, 21.144]","(15.48, 15.891]","(102.36, 103.804]","(355.268, 359.753]"
"(20.422, 20.813]","(21.144, 21.527]","(15.891, 16.303]","(103.804, 105.247]","(355.268, 359.753]"
"(18.858, 19.249]","(18.846, 19.229]","(14.657, 15.068]","(95.142, 96.586]","(328.355, 332.841]"
"(22.377, 22.768]","(18.846, 19.229]","(15.068, 15.48]","(102.36, 103.804]","(350.782, 355.268]"
"(19.64, 20.031]","(19.229, 19.612]","(13.422, 13.834]","(98.029, 99.473]","(337.326, 341.812]"
"(19.249, 19.64]","(20.378, 20.761]","(15.891, 16.303]","(99.473, 100.917]","(346.297, 350.782]"
"(19.64, 20.031]","(20.761, 21.144]","(14.245, 14.657]","(100.917, 102.36]","(346.297, 350.782]"
"(18.468, 18.858]","(19.612, 19.995]","(14.657, 15.068]","(95.142, 96.586]","(332.841, 337.326]"
"(19.249, 19.64]","(19.229, 19.612]","(15.48, 15.891]","(98.029, 99.473]","(337.326, 341.812]"
"(20.813, 21.204]","(19.995, 20.378]","(14.245, 14.657]","(100.917, 102.36]","(346.297, 350.782]"
"(20.031, 20.422]","(19.612, 19.995]","(17.538, 17.949]","(100.917, 102.36]","(355.268, 359.753]"
"(20.422, 20.813]","(19.995, 20.378]","(14.245, 14.657]","(100.917, 102.36]","(346.297, 350.782]"
"(19.249, 19.64]","(20.378, 20.761]","(15.891, 16.303]","(99.473, 100.917]","(346.297, 350.782]"
"(21.986, 22.377]","(18.463, 18.846]","(13.422, 13.834]","(98.029, 99.473]","(337.326, 341.812]"
"(21.595, 21.986]","(18.463, 18.846]","(14.657, 15.068]","(96.586, 98.029]","(332.841, 337.326]"
"(21.204, 21.595]","(20.378, 20.761]","(13.422, 13.834]","(102.36, 103.804]","(350.782, 355.268]"
"(20.813, 21.204]","(19.995, 20.378]","(15.068, 15.48]","(102.36, 103.804]","(350.782, 355.268]"
"(20.813, 21.204]","(19.995, 20.378]","(15.068, 15.48]","(100.917, 102.36]","(346.297, 350.782]"
"(21.595, 21.986]","(19.612, 19.995]","(15.48, 15.891]","(100.917, 102.36]","(350.782, 355.268]"
"(21.204, 21.595]","(19.612, 19.995]","(15.48, 15.891]","(100.917, 102.36]","(346.297, 350.782]"
"(20.813, 21.204]","(18.463, 18.846]","(15.891, 16.303]","(96.586, 98.029]","(337.326, 341.812]"
"(20.422, 20.813]","(19.229, 19.612]","(16.715, 17.126]","(98.029, 99.473]","(346.297, 350.782]"
"(19.64, 20.031]","(19.612, 19.995]","(13.01, 13.422]","(98.029, 99.473]","(332.841, 337.326]"
"(21.204, 21.595]","(20.761, 21.144]","(16.303, 16.715]","(103.804, 105.247]","(364.238, 368.724]"
"(20.813, 21.204]","(20.761, 21.144]","(13.834, 14.245]","(103.804, 105.247]","(355.268, 359.753]"
"(18.468, 18.858]","(21.144, 21.527]","(16.715, 17.126]","(98.029, 99.473]","(346.297, 350.782]"
"(18.858, 19.249]","(21.527, 21.911]","(16.715, 17.126]","(100.917, 102.36]","(355.268, 359.753]"
"(20.422, 20.813]","(21.911, 22.294]","(15.068, 15.48]","(106.691, 108.134]","(368.724, 373.209]"
"(20.031, 20.422]","(20.378, 20.761]","(15.068, 15.48]","(102.36, 103.804]","(350.782, 355.268]"
"(20.031, 20.422]","(20.378, 20.761]","(14.245, 14.657]","(99.473, 100.917]","(341.812, 346.297]"
"(19.249, 19.64]","(21.911, 22.294]","(14.657, 15.068]","(103.804, 105.247]","(355.268, 359.753]"
"(19.249, 19.64]","(17.697, 18.08]","(15.068, 15.48]","(92.255, 93.699]","(319.385, 323.87]"
"(19.249, 19.64]","(19.612, 19.995]","(15.48, 15.891]","(98.029, 99.473]","(341.812, 346.297]"
"(19.64, 20.031]","(18.463, 18.846]","(17.126, 17.538]","(95.142, 96.586]","(337.326, 341.812]"
"(18.077, 18.468]","(19.229, 19.612]","(15.48, 15.891]","(93.699, 95.142]","(328.355, 332.841]"
"(20.813, 21.204]","(21.144, 21.527]","(15.48, 15.891]","(105.247, 106.691]","(364.238, 368.724]"
"(19.64, 20.031]","(19.995, 20.378]","(15.068, 15.48]","(100.917, 102.36]","(350.782, 355.268]"
"(17.686, 18.077]","(20.378, 20.761]","(15.068, 15.48]","(96.586, 98.029]","(332.841, 337.326]"
"(20.422, 20.813]","(19.995, 20.378]","(16.303, 16.715]","(102.36, 103.804]","(355.268, 359.753]"
"(19.64, 20.031]","(20.761, 21.144]","(15.068, 15.48]","(105.247, 106.691]","(359.753, 364.238]"
"(19.249, 19.64]","(19.612, 19.995]","(13.834, 14.245]","(99.473, 100.917]","(341.812, 346.297]"
"(18.077, 18.468]","(19.229, 19.612]","(13.01, 13.422]","(93.699, 95.142]","(323.87, 328.355]"
"(20.422, 20.813]","(20.761, 21.144]","(14.657, 15.068]","(102.36, 103.804]","(355.268, 359.753]"
"(18.468, 18.858]","(20.761, 21.144]","(15.068, 15.48]","(99.473, 100.917]","(346.297, 350.782]"
"(20.422, 20.813]","(19.995, 20.378]","(15.891, 16.303]","(100.917, 102.36]","(350.782, 355.268]"
"(19.249, 19.64]","(21.144, 21.527]","(15.48, 15.891]","(102.36, 103.804]","(350.782, 355.268]"
"(19.64, 20.031]","(19.229, 19.612]","(13.422, 13.834]","(98.029, 99.473]","(332.841, 337.326]"
"(18.077, 18.468]","(19.995, 20.378]","(16.303, 16.715]","(96.586, 98.029]","(337.326, 341.812]"
"(18.858, 19.249]","(20.378, 20.761]","(14.657, 15.068]","(99.473, 100.917]","(341.812, 346.297]"
"(20.031, 20.422]","(19.612, 19.995]","(14.245, 14.657]","(99.473, 100.917]","(341.812, 346.297]"
"(18.858, 19.249]","(20.378, 20.761]","(15.068, 15.48]","(98.029, 99.473]","(341.812, 346.297]"
"(19.249, 19.64]","(20.761, 21.144]","(15.068, 15.48]","(99.473, 100.917]","(341.812, 346.297]"
"(18.858, 19.249]","(20.378, 20.761]","(15.068, 15.48]","(98.029, 99.473]","(337.326, 341.812]"
"(20.031, 20.422]","(18.463, 18.846]","(16.303, 16.715]","(92.255, 93.699]","(328.355, 332.841]"
"(20.031, 20.422]","(19.612, 19.995]","(16.715, 17.126]","(98.029, 99.473]","(341.812, 346.297]"
"(20.813, 21.204]","(19.612, 19.995]","(13.834, 14.245]","(99.473, 100.917]","(341.812, 346.297]"
"(20.813, 21.204]","(18.846, 19.229]","(14.657, 15.068]","(98.029, 99.473]","(337.326, 341.812]"
"(18.468, 18.858]","(19.995, 20.378]","(15.891, 16.303]","(96.586, 98.029]","(337.326, 341.812]"
"(20.422, 20.813]","(21.144, 21.527]","(14.245, 14.657]","(103.804, 105.247]","(355.268, 359.753]"
"(19.64, 20.031]","(18.08, 18.463]","(15.891, 16.303]","(93.699, 95.142]","(328.355, 332.841]"
"(19.249, 19.64]","(19.229, 19.612]","(15.48, 15.891]","(96.586, 98.029]","(337.326, 341.812]"
